longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-118.15,33.87,29,2690,659.0,1747,617,3.3713,1,0,0,0,0,198200
-118.11,33.88,19,3203,708.0,1761,667,4.0911,1,0,0,0,0,239700
-118.11,33.87,33,1379,254.0,795,297,4.6713,1,0,0,0,0,231800
-118.11,33.87,15,3254,598.0,1772,618,5.0417,1,0,0,0,0,240800
-118.12,33.87,21,3764,1081.0,1919,977,2.5057,1,0,0,0,0,156300
-118.12,33.88,36,1083,218.0,557,210,3.0795,1,0,0,0,0,218400
-118.13,33.88,32,1788,459.0,1131,461,3.5278,1,0,0,0,0,166100
-118.13,33.87,20,3638,868.0,2326,822,3.3304,1,0,0,0,0,194600
-118.14,33.87,21,6618,1773.0,4396,1649,3.0989,1,0,0,0,0,171400
-118.04,33.88,17,4807,838.0,3059,853,5.7619,1,0,0,0,0,297300
-118.04,33.87,17,2358,396.0,1387,364,6.299,1,0,0,0,0,285800
-118.06,33.88,17,7187,1073.0,3844,1068,6.5901,1,0,0,0,0,337400
-118.05,33.87,18,4928,773.0,2952,754,5.8855,1,0,0,0,0,313800
-118.07,33.88,16,4934,825.0,2668,810,5.748,1,0,0,0,0,284200
-118.07,33.88,17,2407,539.0,1422,524,4.2619,1,0,0,0,0,139700
-118.07,33.88,18,2436,375.0,1303,386,6.1968,1,0,0,0,0,344700
-118.07,33.87,18,3405,556.0,1945,509,5.7652,1,0,0,0,0,299100
-118.08,33.86,17,2259,383.0,1378,386,5.8733,1,0,0,0,0,287000
-118.08,33.85,19,4261,678.0,2621,661,6.2427,1,0,0,0,0,288700
-118.07,33.86,17,3666,562.0,2104,579,5.6818,1,0,0,0,0,338900
-118.07,33.85,16,3771,606.0,2196,564,7.0113,1,0,0,0,0,319700
-118.06,33.86,16,5603,938.0,3045,893,5.0778,1,0,0,0,0,293700
-118.05,33.86,16,2851,626.0,1985,603,5.4089,1,0,0,0,0,265600
-118.03,33.87,16,2306,393.0,1368,387,5.93,1,0,0,0,0,277600
-118.04,33.87,18,4626,822.0,2794,763,5.6917,1,0,0,0,0,275100
-118.04,33.86,21,2870,437.0,1671,470,7.2628,1,0,0,0,0,322700
-118.05,33.86,16,2676,391.0,1377,395,6.5513,1,0,0,0,0,350400
-118.06,33.85,16,4851,726.0,2527,704,6.0142,1,0,0,0,0,437400
-118.1,33.88,18,8046,1221.0,4276,1228,6.5515,1,0,0,0,0,319600
-118.1,33.86,21,3052,624.0,1588,568,4.3397,1,0,0,0,0,268100
-118.09,33.85,19,8120,1371.0,5026,1345,6.3093,1,0,0,0,0,286500
-118.1,33.85,19,993,174.0,572,175,5.7039,1,0,0,0,0,277600
-118.08,33.88,27,3065,736.0,1840,719,3.6417,1,0,0,0,0,208100
-118.09,33.88,27,3119,635.0,1887,567,3.8654,1,0,0,0,0,195300
-118.07,33.89,32,1819,386.0,1679,360,3.5562,1,0,0,0,0,146000
-118.08,33.89,33,2131,435.0,2045,426,4.0,1,0,0,0,0,145700
-118.08,33.88,27,923,186.0,1014,204,3.825,1,0,0,0,0,159500
-118.08,33.88,30,1901,519.0,2685,496,3.2639,1,0,0,0,0,120100
-118.08,33.88,26,1507,270.0,931,275,5.1645,1,0,0,0,0,244900
-118.08,33.87,23,2536,552.0,2012,556,4.1406,1,0,0,0,0,200800
-118.07,33.87,28,2399,436.0,1613,429,3.6339,1,0,0,0,0,220100
-118.09,33.87,31,3498,728.0,2098,697,3.9837,1,0,0,0,0,246000
-118.07,33.86,31,2943,518.0,1703,472,3.7091,1,0,0,0,0,225900
-118.07,33.86,28,1789,352.0,1347,330,3.425,1,0,0,0,0,189700
-118.08,33.86,26,778,173.0,539,186,3.2679,1,0,0,0,0,236500
-118.08,33.86,29,3260,783.0,1969,737,3.5268,1,0,0,0,0,215500
-118.08,33.86,29,1018,235.0,684,248,3.3333,1,0,0,0,0,198800
-118.08,33.84,31,2377,600.0,2042,593,3.625,1,0,0,0,0,170400
-118.08,33.84,31,2906,578.0,1806,553,4.8448,1,0,0,0,0,194600
-118.09,33.84,23,4412,910.0,2380,825,4.54,1,0,0,0,0,213100
-118.09,33.84,27,1594,295.0,1061,320,4.7917,1,0,0,0,0,217700
-118.08,33.85,22,1055,204.0,682,216,6.0,1,0,0,0,0,191300
-118.08,33.84,28,4216,948.0,2997,896,3.7961,1,0,0,0,0,162700
-118.08,33.84,25,3696,953.0,2827,860,3.3438,1,0,0,0,0,153300
-118.06,33.84,26,6960,1454.0,4367,1437,4.7953,1,0,0,0,0,210900
-118.06,33.84,20,5643,1231.0,3841,1195,4.0542,1,0,0,0,0,168400
-118.07,33.82,27,3481,576.0,1660,560,5.7965,1,0,0,0,0,228200
-118.08,33.82,26,4259,588.0,1644,581,6.2519,1,0,0,0,0,345700
-118.08,33.83,30,2188,556.0,2727,525,2.7759,1,0,0,0,0,136800
-118.08,33.82,30,2636,652.0,3412,649,2.8095,1,0,0,0,0,118300
-118.07,33.83,17,4822,1168.0,3868,1117,2.5978,1,0,0,0,0,142900
-118.11,33.86,33,2389,410.0,1229,393,5.3889,1,0,0,0,0,234900
-118.11,33.86,35,1255,252.0,685,279,4.2,1,0,0,0,0,226900
-118.12,33.86,44,2663,511.0,1277,462,4.3194,1,0,0,0,0,199500
-118.12,33.87,43,1633,355.0,837,350,3.0405,1,0,0,0,0,188000
-118.13,33.87,45,1606,300.0,735,295,4.6765,1,0,0,0,0,198400
-118.13,33.86,45,1320,256.0,645,256,4.4,1,0,0,0,0,209500
-118.13,33.86,45,1866,343.0,919,344,3.5833,1,0,0,0,0,200200
-118.14,33.87,44,1661,315.0,985,319,4.3942,1,0,0,0,0,219500
-118.14,33.86,43,2104,382.0,1071,396,5.0,1,0,0,0,0,208900
-118.14,33.86,44,1436,257.0,745,233,4.625,1,0,0,0,0,213400
-118.14,33.86,44,1276,234.0,538,213,4.8667,1,0,0,0,0,218300
-118.14,33.87,44,1607,271.0,799,283,5.084,1,0,0,0,0,214100
-118.15,33.86,36,1578,312.0,827,311,4.8942,1,0,0,0,0,194100
-118.15,33.86,34,2403,413.0,1385,386,4.4934,1,0,0,0,0,213800
-118.16,33.88,33,2180,522.0,1634,467,3.0114,1,0,0,0,0,167000
-118.15,33.87,33,2373,552.0,1673,571,3.0685,1,0,0,0,0,181800
-118.16,33.87,32,1854,471.0,1363,478,2.6406,1,0,0,0,0,156700
-118.16,33.88,18,2287,662.0,1804,537,1.9903,1,0,0,0,0,170300
-118.17,33.88,29,815,206.0,590,183,3.0052,1,0,0,0,0,166700
-118.17,33.88,42,1645,371.0,1161,351,3.0893,1,0,0,0,0,162700
-118.18,33.88,47,882,185.0,536,174,4.625,1,0,0,0,0,163000
-118.18,33.88,44,1308,267.0,783,237,4.7361,1,0,0,0,0,167700
-118.18,33.88,42,2326,503.0,1832,501,3.1713,1,0,0,0,0,161000
-118.19,33.87,27,4701,1359.0,2571,1216,2.5417,1,0,0,0,0,184100
-118.19,33.87,35,1769,436.0,1166,386,2.875,1,0,0,0,0,178300
-118.19,33.86,42,1999,431.0,1060,399,3.7031,1,0,0,0,0,167100
-118.19,33.86,46,1824,438.0,1200,451,3.4375,1,0,0,0,0,156700
-118.19,33.86,38,2009,524.0,1449,451,2.7045,1,0,0,0,0,155400
-118.19,33.86,35,1133,296.0,774,271,2.2381,1,0,0,0,0,137500
-118.19,33.86,36,2013,546.0,1659,522,3.1215,1,0,0,0,0,153600
-118.2,33.86,27,2732,867.0,1690,794,2.6465,1,0,0,0,0,160200
-118.19,33.87,42,1213,269.0,628,229,3.6987,1,0,0,0,0,152100
-118.2,33.88,40,1699,346.0,1188,329,4.2083,1,0,0,0,0,147300
-118.2,33.88,40,2945,725.0,2858,690,3.2368,1,0,0,0,0,136900
-118.21,33.88,31,1332,417.0,1405,363,2.0125,1,0,0,0,0,143000
-118.21,33.88,32,1507,379.0,1082,350,3.225,1,0,0,0,0,138200
-118.2,33.87,26,703,202.0,757,212,2.525,1,0,0,0,0,155500
-118.2,33.87,42,1482,310.0,1052,317,3.9469,1,0,0,0,0,158200
-118.2,33.87,36,1554,273.0,974,264,4.2135,1,0,0,0,0,161400
-118.17,33.87,40,2462,587.0,1821,536,3.5646,1,0,0,0,0,162600
-118.17,33.86,44,1701,396.0,1091,384,3.025,1,0,0,0,0,162300
-118.17,33.87,49,1937,445.0,1339,440,3.0319,1,0,0,0,0,162800
-118.17,33.87,48,2258,509.0,1395,492,3.765,1,0,0,0,0,164800
-118.17,33.87,45,2110,494.0,1404,454,2.9803,1,0,0,0,0,165900
-118.18,33.87,44,2137,461.0,1126,439,3.4408,1,0,0,0,0,172900
-118.18,33.87,44,1832,401.0,1056,405,4.0658,1,0,0,0,0,175100
-118.18,33.87,38,2664,626.0,1627,604,3.7527,1,0,0,0,0,161900
-118.16,33.86,26,6607,1663.0,4066,1558,2.5068,1,0,0,0,0,156300
-118.17,33.86,10,1664,508.0,1369,493,2.9886,1,0,0,0,0,175000
-118.17,33.85,39,2247,526.0,1670,525,3.07,1,0,0,0,0,173000
-118.18,33.85,38,3596,862.0,2416,832,3.6897,1,0,0,0,0,169800
-118.18,33.86,43,2752,645.0,1674,614,3.6719,1,0,0,0,0,161300
-118.18,33.86,39,2925,732.0,1702,642,2.375,1,0,0,0,0,160800
-118.17,33.86,40,1301,342.0,954,336,2.3804,1,0,0,0,0,158000
-118.14,33.86,37,1404,257.0,652,258,4.2062,1,0,0,0,0,195400
-118.15,33.85,30,4071,1067.0,2144,970,2.7268,1,0,0,0,0,218100
-118.15,33.85,36,1435,249.0,606,234,4.1439,1,0,0,0,0,212600
-118.15,33.85,36,1491,259.0,699,266,4.0781,1,0,0,0,0,217300
-118.15,33.86,32,2630,559.0,1069,491,2.4659,1,0,0,0,0,209000
-118.16,33.85,36,2668,473.0,1315,478,4.0714,1,0,0,0,0,215600
-118.16,33.85,36,1979,339.0,952,339,4.0815,1,0,0,0,0,216200
-118.13,33.86,37,2259,425.0,1183,413,5.1805,1,0,0,0,0,201600
-118.13,33.85,36,2110,416.0,1128,403,4.6019,1,0,0,0,0,208400
-118.13,33.85,36,1885,391.0,1049,405,3.55,1,0,0,0,0,212800
-118.14,33.86,36,1774,348.0,934,333,4.8571,1,0,0,0,0,203300
-118.14,33.86,36,1703,325.0,845,308,5.0106,1,0,0,0,0,210800
-118.1,33.85,28,2825,470.0,1352,469,5.2639,1,0,0,0,0,242000
-118.1,33.85,36,1473,253.0,713,257,5.9493,1,0,0,0,0,228000
-118.1,33.85,36,956,159.0,416,157,4.6429,1,0,0,0,0,223700
-118.11,33.85,36,887,163.0,482,157,4.125,1,0,0,0,0,219500
-118.11,33.85,36,2418,389.0,1138,387,4.8393,1,0,0,0,0,216300
-118.11,33.86,36,2750,487.0,1386,458,4.9904,1,0,0,0,0,221700
-118.12,33.86,34,2116,427.0,972,396,4.8516,1,0,0,0,0,213600
-118.12,33.85,37,2584,453.0,1333,481,4.3661,1,0,0,0,0,219900
-118.12,33.85,37,2386,409.0,1101,399,4.6908,1,0,0,0,0,218200
-118.1,33.84,35,1790,269.0,924,263,5.296,1,0,0,0,0,226200
-118.1,33.84,36,1915,316.0,850,319,4.7222,1,0,0,0,0,225800
-118.1,33.83,37,2059,349.0,825,334,4.0603,1,0,0,0,0,225200
-118.11,33.83,36,1726,287.0,820,288,5.5767,1,0,0,0,0,218100
-118.1,33.84,36,1557,270.0,697,251,4.5417,1,0,0,0,0,219600
-118.1,33.84,36,2572,421.0,1318,434,5.1836,1,0,0,0,0,219700
-118.1,33.84,36,690,109.0,316,104,3.7813,1,0,0,0,0,209100
-118.11,33.84,37,1588,272.0,692,245,4.8594,1,0,0,0,0,220300
-118.11,33.84,36,1756,297.0,798,287,5.5581,1,0,0,0,0,218300
-118.12,33.84,37,2143,382.0,1047,377,4.4423,1,0,0,0,0,216000
-118.12,33.84,37,2706,462.0,1331,476,5.0719,1,0,0,0,0,220000
-118.11,33.84,36,1074,188.0,496,196,4.625,1,0,0,0,0,217400
-118.11,33.84,36,1523,263.0,717,278,4.875,1,0,0,0,0,218900
-118.11,33.83,36,1784,303.0,964,299,4.2703,1,0,0,0,0,220900
-118.12,33.83,44,1712,314.0,691,293,4.3594,1,0,0,0,0,221300
-118.12,33.84,37,1242,221.0,565,213,4.1094,1,0,0,0,0,215800
-118.11,33.84,36,1463,257.0,722,260,4.8438,1,0,0,0,0,226300
-118.13,33.84,35,3008,674.0,1584,671,3.5465,1,0,0,0,0,213200
-118.13,33.84,46,2439,429.0,944,374,4.2841,1,0,0,0,0,312400
-118.13,33.83,44,1710,333.0,786,344,4.2917,1,0,0,0,0,314700
-118.14,33.84,43,2107,439.0,876,429,3.2024,1,0,0,0,0,339400
-118.13,33.84,48,1895,294.0,881,293,6.3364,1,0,0,0,0,307400
-118.14,33.84,45,1908,361.0,890,342,4.575,1,0,0,0,0,336000
-118.14,33.84,44,3043,619.0,1316,607,4.4286,1,0,0,0,0,254900
-118.14,33.84,36,3002,484.0,1322,471,4.933,1,0,0,0,0,228900
-118.15,33.84,29,2448,354.0,894,349,7.6526,1,0,0,0,0,481300
-118.15,33.84,36,2987,491.0,1360,497,4.8013,1,0,0,0,0,224100
-118.15,33.84,37,1508,252.0,635,241,3.75,1,0,0,0,0,221300
-118.16,33.84,36,2444,432.0,1199,424,4.1538,1,0,0,0,0,218800
-118.16,33.84,36,1348,234.0,643,221,3.6447,1,0,0,0,0,211000
-118.16,33.84,36,2831,573.0,1462,569,3.8646,1,0,0,0,0,214600
-118.16,33.84,36,2220,367.0,1002,351,5.0719,1,0,0,0,0,219500
-118.17,33.85,37,3714,708.0,1956,694,4.2218,1,0,0,0,0,200500
-118.17,33.84,45,1533,331.0,791,335,3.4605,1,0,0,0,0,186600
-118.17,33.84,29,4716,1372.0,2515,1272,2.726,1,0,0,0,0,208700
-118.17,33.84,45,1853,328.0,945,320,5.0787,1,0,0,0,0,219200
-118.17,33.83,45,2019,363.0,880,339,4.1023,0,0,0,0,1,217300
-118.18,33.85,40,2597,582.0,1285,559,3.975,1,0,0,0,0,213800
-118.18,33.84,35,1415,294.0,591,291,2.9798,0,0,0,0,1,315600
-118.19,33.84,44,2731,577.0,1396,555,4.1771,0,0,0,0,1,219100
-118.19,33.84,24,1228,320.0,537,273,2.25,0,0,0,0,1,192000
-118.18,33.85,30,2548,717.0,2086,700,0.7007,1,0,0,0,0,134400
-118.18,33.85,44,1890,465.0,1378,430,3.8819,1,0,0,0,0,143200
-118.19,33.85,30,3533,1061.0,2678,1033,2.2417,0,0,0,0,1,151900
-118.19,33.85,49,1073,260.0,725,272,3.8026,0,0,0,0,1,149700
-118.19,33.85,45,1167,302.0,773,287,3.2798,0,0,0,0,1,150300
-118.2,33.85,33,2557,731.0,2286,700,2.3041,1,0,0,0,0,149100
-118.2,33.85,46,1854,462.0,1360,429,2.4844,1,0,0,0,0,158200
-118.2,33.84,35,3405,779.0,1953,671,2.7813,0,0,0,0,1,159200
-118.2,33.83,35,3737,613.0,1305,583,7.2096,0,0,0,0,1,490300
-118.19,33.83,43,2641,411.0,1011,444,6.4468,0,0,0,0,1,444200
-118.19,33.83,42,1773,360.0,815,299,4.9,0,0,0,0,1,406300
-118.17,33.83,45,1808,315.0,800,302,4.8693,0,0,0,0,1,277700
-118.17,33.83,46,1362,214.0,531,222,4.3125,0,0,0,0,1,290500
-118.18,33.83,44,1497,277.0,542,274,5.0052,0,0,0,0,1,321800
-118.18,33.83,45,1535,274.0,591,276,4.2411,0,0,0,0,1,371700
-118.18,33.83,39,3622,745.0,1330,648,3.3125,0,0,0,0,1,425500
-118.18,33.84,43,2561,544.0,1063,537,3.835,0,0,0,0,1,418600
-118.17,33.82,50,3587,693.0,1513,651,5.5106,0,0,0,0,1,252200
-118.17,33.82,52,2539,497.0,1152,488,4.1354,0,0,0,0,1,268200
-118.18,33.83,52,2569,484.0,1030,451,4.1301,0,0,0,0,1,268400
-118.18,33.82,52,2618,472.0,943,440,3.7895,0,0,0,0,1,254000
-118.18,33.82,43,284,65.0,167,68,4.25,0,0,0,0,1,207500
-118.19,33.83,30,2246,552.0,1032,548,3.5871,0,0,0,0,1,347100
-118.19,33.82,19,2953,895.0,1914,855,3.5521,0,0,0,0,1,290000
-118.2,33.82,21,2251,452.0,913,420,4.6042,0,0,0,0,1,272200
-118.2,33.82,43,1758,347.0,954,312,5.2606,0,0,0,0,1,198900
-118.19,33.82,11,872,203.0,422,221,4.6364,0,0,0,0,1,156300
-118.19,33.81,21,1835,427.0,1038,384,4.4559,0,0,0,0,1,198500
-118.2,33.81,43,3013,574.0,1525,529,4.95,0,0,0,0,1,194000
-118.2,33.82,34,2807,768.0,2217,744,2.4286,0,0,0,0,1,204800
-118.19,33.81,23,954,390.0,804,373,2.5833,0,0,0,0,1,181300
-118.2,33.81,45,944,178.0,533,193,3.4808,0,0,0,0,1,206900
-118.2,33.81,46,1388,254.0,742,241,4.6458,0,0,0,0,1,212100
-118.2,33.81,47,2347,437.0,1219,420,5.3096,0,0,0,0,1,209900
-118.21,33.82,34,1719,398.0,1444,372,2.8438,0,0,0,0,1,139300
-118.21,33.81,43,905,199.0,764,204,3.3214,0,0,0,0,1,162200
-118.21,33.81,40,1815,428.0,1807,413,3.0882,0,0,0,0,1,160700
-118.21,33.82,33,1278,311.0,1157,320,3.5054,0,0,0,0,1,146800
-118.22,33.82,30,1680,469.0,1779,429,3.6086,0,0,0,0,1,146300
-118.21,33.82,45,455,92.0,394,89,4.9562,0,0,0,0,1,165700
-118.21,33.82,43,1005,199.0,723,191,4.3424,0,0,0,0,1,162500
-118.22,33.82,17,5357,1332.0,3030,1266,1.9311,0,0,0,0,1,138100
-118.21,33.81,45,1693,337.0,1255,333,3.6923,0,0,0,0,1,159700
-118.21,33.81,45,1816,398.0,1524,388,3.8586,0,0,0,0,1,157900
-118.22,33.81,38,1486,359.0,1345,326,3.3988,0,0,0,0,1,147800
-118.22,33.81,41,726,166.0,602,183,3.7885,0,0,0,0,1,156900
-118.21,33.8,45,1160,274.0,1095,269,2.7308,0,0,0,0,1,139000
-118.21,33.8,41,1251,279.0,1053,278,3.2778,0,0,0,0,1,150800
-118.22,33.8,36,1285,347.0,1291,337,3.7708,0,0,0,0,1,157100
-118.22,33.8,33,1984,477.0,1764,440,3.875,0,0,0,0,1,165100
-118.22,33.79,28,3008,629.0,2537,596,2.3,0,0,0,0,1,137500
-118.21,33.79,39,1598,458.0,1691,399,2.3605,0,0,0,0,1,141800
-118.21,33.79,32,2020,613.0,2557,562,2.1397,0,0,0,0,1,145300
-118.21,33.8,44,1387,280.0,984,302,4.25,0,0,0,0,1,143100
-118.19,33.8,38,2010,595.0,1535,525,1.9848,0,0,0,0,1,160400
-118.19,33.79,29,3497,1096.0,2994,919,1.8109,0,0,0,0,1,137500
-118.2,33.79,47,767,195.0,569,195,2.9514,0,0,0,0,1,185200
-118.2,33.79,48,2105,592.0,1807,539,2.7183,0,0,0,0,1,190400
-118.2,33.79,47,2549,626.0,1388,606,3.0135,0,0,0,0,1,192700
-118.2,33.8,52,1786,445.0,1090,430,2.8988,0,0,0,0,1,194900
-118.19,33.8,41,2125,591.0,1604,555,2.9943,0,0,0,0,1,190600
-118.2,33.8,42,4577,1146.0,2749,1094,2.5012,0,0,0,0,1,197500
-118.2,33.8,45,2456,495.0,1300,450,3.9792,0,0,0,0,1,210200
-118.2,33.8,52,1009,216.0,614,231,4.0074,0,0,0,0,1,200800
-118.18,33.8,42,2301,621.0,2114,561,2.0579,0,0,0,0,1,132700
-118.19,33.8,36,2326,729.0,2635,657,2.1985,0,0,0,0,1,141800
-118.18,33.79,42,1571,435.0,1631,417,1.6384,0,0,0,0,1,128000
-118.19,33.79,41,2114,612.0,2357,529,1.7938,0,0,0,0,1,142600
-118.19,33.79,43,1823,600.0,2339,560,1.6792,0,0,0,0,1,130600
-118.18,33.8,30,2734,758.0,2951,691,1.7689,0,0,0,0,1,117600
-118.17,33.79,36,948,303.0,1042,301,1.55,0,0,0,0,1,100000
-118.18,33.82,43,2210,469.0,1042,418,3.5,0,0,0,0,1,216700
-118.18,33.81,27,471,132.0,315,96,1.75,0,0,0,0,1,154200
-118.16,33.8,9,3564,835.0,1530,807,5.1806,0,0,0,0,1,175000
-118.16,33.79,25,5463,1265.0,3010,1179,3.233,0,0,0,0,1,199100
-118.17,33.8,26,1589,380.0,883,366,3.5313,0,0,0,0,1,187500
-118.18,33.8,15,2407,589.0,1591,506,3.0513,0,0,0,0,1,148100
-118.12,33.83,45,1579,278.0,687,285,5.0424,1,0,0,0,0,225900
-118.12,33.83,45,1734,331.0,797,293,4.8917,1,0,0,0,0,222800
-118.12,33.82,43,1544,286.0,701,298,4.1375,1,0,0,0,0,226000
-118.12,33.82,42,1493,277.0,671,267,3.2794,1,0,0,0,0,224500
-118.13,33.82,44,1619,280.0,815,284,5.5449,1,0,0,0,0,232200
-118.13,33.82,44,1785,307.0,779,291,4.3056,1,0,0,0,0,228600
-118.13,33.83,45,3087,574.0,1474,567,5.5196,1,0,0,0,0,227600
-118.1,33.83,36,1408,250.0,702,251,4.875,1,0,0,0,0,222500
-118.11,33.83,36,1462,233.0,664,220,5.1171,1,0,0,0,0,225300
-118.11,33.82,36,1999,390.0,887,379,3.8162,1,0,0,0,0,221900
-118.11,33.82,36,1742,340.0,857,341,4.6875,1,0,0,0,0,218200
-118.11,33.83,37,1249,202.0,517,189,4.4196,1,0,0,0,0,223100
-118.11,33.83,36,1820,313.0,899,295,4.918,1,0,0,0,0,225200
-118.09,33.83,36,2734,448.0,1308,441,5.9265,1,0,0,0,0,227300
-118.1,33.82,36,2422,420.0,1193,421,4.8462,1,0,0,0,0,225700
-118.1,33.82,36,1930,354.0,915,328,5.2713,1,0,0,0,0,244400
-118.1,33.83,36,2000,343.0,956,352,5.3735,1,0,0,0,0,234400
-118.08,33.81,20,6295,937.0,2292,874,7.6084,1,0,0,0,0,402500
-118.09,33.82,36,2219,393.0,1042,396,5.2299,1,0,0,0,0,239800
-118.09,33.81,36,1878,323.0,846,325,7.1937,1,0,0,0,0,254400
-118.1,33.81,36,1111,184.0,444,177,3.7031,1,0,0,0,0,245300
-118.1,33.81,36,856,146.0,451,164,5.1993,1,0,0,0,0,246000
-118.11,33.81,36,1252,209.0,558,214,3.9722,1,0,0,0,0,235600
-118.11,33.82,37,1987,347.0,1095,357,4.3203,1,0,0,0,0,232800
-118.1,33.82,36,1946,346.0,871,336,5.2155,1,0,0,0,0,254800
-118.11,33.82,37,1756,345.0,836,335,4.375,1,0,0,0,0,218200
-118.12,33.81,36,2565,458.0,1155,443,4.6087,1,0,0,0,0,224600
-118.12,33.81,37,1798,331.0,860,340,4.2143,1,0,0,0,0,228500
-118.13,33.81,37,1013,199.0,493,183,4.7845,1,0,0,0,0,231400
-118.13,33.81,37,1228,237.0,572,242,4.325,1,0,0,0,0,223900
-118.13,33.82,37,1530,290.0,711,283,5.1795,1,0,0,0,0,225400
-118.13,33.82,36,665,114.0,273,112,3.7321,1,0,0,0,0,223700
-118.13,33.81,34,1903,343.0,928,349,5.395,1,0,0,0,0,241900
-118.13,33.81,36,1749,322.0,855,319,4.6473,1,0,0,0,0,227100
-118.13,33.8,36,1026,182.0,505,176,4.3438,1,0,0,0,0,233600
-118.13,33.8,36,1496,271.0,743,265,4.4312,1,0,0,0,0,226000
-118.13,33.8,41,1509,325.0,821,314,4.0893,1,0,0,0,0,223000
-118.15,33.8,44,1886,399.0,1167,372,3.1042,0,0,0,0,1,219800
-118.12,33.81,36,1774,299.0,784,298,5.0447,1,0,0,0,0,249200
-118.12,33.81,36,1665,291.0,721,294,4.6875,1,0,0,0,0,250700
-118.12,33.8,35,1835,435.0,774,418,2.7092,1,0,0,0,0,256300
-118.12,33.8,36,1257,205.0,530,211,5.3701,1,0,0,0,0,251400
-118.11,33.8,36,1837,319.0,810,305,4.3897,1,0,0,0,0,235000
-118.11,33.79,36,1993,354.0,884,337,5.587,1,0,0,0,0,244900
-118.11,33.79,36,2223,370.0,1039,370,5.7942,1,0,0,0,0,257000
-118.09,33.81,36,1371,250.0,666,257,5.0795,1,0,0,0,0,243300
-118.09,33.8,36,1724,322.0,838,328,4.4831,1,0,0,0,0,253900
-118.11,33.8,36,1680,291.0,744,280,4.66,1,0,0,0,0,244800
-118.11,33.8,35,1034,180.0,444,177,5.4602,1,0,0,0,0,231600
-118.11,33.81,37,1694,280.0,776,271,6.2187,1,0,0,0,0,257900
-118.1,33.81,36,1962,325.0,786,315,5.62,1,0,0,0,0,239600
-118.1,33.8,37,1814,329.0,850,328,5.0574,1,0,0,0,0,240800
-118.09,33.79,36,4210,657.0,1911,631,5.8491,1,0,0,0,0,247300
-118.1,33.78,35,4466,740.0,2134,743,5.7389,1,0,0,0,0,251800
-118.1,33.79,35,2370,379.0,996,380,5.7368,1,0,0,0,0,287200
-118.1,33.79,36,3359,596.0,1522,565,5.1805,1,0,0,0,0,249400
-118.11,33.78,16,3985,567.0,1327,564,7.9767,1,0,0,0,0,500001
-118.13,33.79,29,2937,524.0,1132,528,4.6133,0,0,0,0,1,500001
-118.13,33.78,31,3039,739.0,1199,697,3.7232,0,0,0,0,1,500001
-118.13,33.79,36,1245,211.0,508,221,5.3441,0,0,0,0,1,480600
-118.12,33.79,43,1471,301.0,767,311,4.3317,1,0,0,0,0,232400
-118.12,33.79,41,1762,314.0,738,300,4.1687,1,0,0,0,0,240700
-118.13,33.79,44,2153,375.0,947,364,5.0072,0,0,0,0,1,236200
-118.13,33.79,45,2317,448.0,1057,428,4.375,0,0,0,0,1,234800
-118.14,33.79,45,1519,263.0,681,267,4.6452,0,0,0,0,1,212500
-118.13,33.79,20,6678,1797.0,3625,1599,3.7716,0,0,0,0,1,242900
-118.14,33.8,43,2506,531.0,1230,543,3.4211,0,0,0,0,1,203900
-118.15,33.79,5,3700,993.0,1657,848,3.7826,0,0,0,0,1,196300
-118.14,33.79,23,2573,688.0,1478,604,3.4833,0,0,0,0,1,209400
-118.14,33.79,44,2388,619.0,1461,592,3.1711,0,0,0,0,1,215400
-118.14,33.78,44,2101,496.0,1038,500,3.108,0,0,0,0,1,217900
-118.15,33.79,25,4013,1097.0,2297,969,3.0453,0,0,0,0,1,185900
-118.15,33.78,17,1584,435.0,904,406,2.0875,0,0,0,0,1,181300
-118.16,33.78,14,1709,558.0,1939,520,1.9808,0,0,0,0,1,139100
-118.16,33.78,33,2048,585.0,2074,597,2.0156,0,0,0,0,1,152700
-118.16,33.79,25,3742,1180.0,3916,1063,2.4,0,0,0,0,1,153700
-118.16,33.79,26,3061,844.0,2135,769,2.875,0,0,0,0,1,164000
-118.17,33.79,32,2171,672.0,3002,648,2.375,0,0,0,0,1,139700
-118.17,33.79,30,1349,519.0,2646,552,1.9318,0,0,0,0,1,115900
-118.18,33.78,36,1697,550.0,1379,434,1.2746,0,0,0,0,1,129700
-118.18,33.79,27,1580,510.0,1896,448,2.0186,0,0,0,0,1,130000
-118.17,33.79,28,1219,408.0,1816,348,1.7589,0,0,0,0,1,118300
-118.18,33.79,20,1255,360.0,1201,318,1.2206,0,0,0,0,1,162500
-118.19,33.78,29,1170,369.0,1398,373,2.2543,0,0,0,0,1,156300
-118.19,33.79,37,1834,551.0,1967,476,2.137,0,0,0,0,1,126600
-118.19,33.79,30,3107,994.0,3543,850,1.9387,0,0,0,0,1,141700
-118.19,33.78,24,225,72.0,439,71,2.8533,0,0,0,0,1,137500
-118.2,33.79,25,2851,968.0,3744,906,2.0675,0,0,0,0,1,116700
